file	channels	sample_rate	sample_width_bytes	frames	duration_sec	size_bytes
kampo.wav	1	24000	2	22080	0.92	44204
kanalo.wav	1	24000	2	24720	1.03	49484
kanario.wav	1	24000	2	24840	1.035	49724
kancero.wav	1	24000	2	24720	1.03	49484
kandelo.wav	1	24000	2	23640	0.985	47324
kandidato.wav	1	24000	2	31680	1.32	63404
kankro.wav	1	24000	2	22320	0.93	44684
kanti.wav	1	24000	2	22800	0.95	45644
kanzono.wav	1	24000	2	26040	1.085	52124
kapabla.wav	1	24000	2	25200	1.05	50444
kapitalo.wav	1	24000	2	30600	1.275	61244
kapo.wav	1	24000	2	20160	0.84	40364
kaprica.wav	1	24000	2	26760	1.115	53564
kaprico.wav	1	24000	2	26640	1.11	53324
kapro.wav	1	24000	2	20280	0.845	40604
kapti.wav	1	24000	2	23040	0.96	46124
kara.wav	1	24000	2	18480	0.77	37004
karafo.wav	1	24000	2	25440	1.06	50924
karakterizi.wav	1	24000	2	35280	1.47	70604
karaktero.wav	1	24000	2	28080	1.17	56204
karavano.wav	1	24000	2	28440	1.185	56924
karbo.wav	1	24000	2	19920	0.83	39884
karbono.wav	1	24000	2	24360	1.015	48764
karcero.wav	1	24000	2	26160	1.09	52364
karesi.wav	1	24000	2	25680	1.07	51404
kariero.wav	1	24000	2	24960	1.04	49964
karikaturo.wav	1	24000	2	31920	1.33	63884
karnavalo.wav	1	24000	2	31080	1.295	62204
karno.wav	1	24000	2	20160	0.84	40364
karoto.wav	1	24000	2	24720	1.03	49484
karpo.wav	1	24000	2	20640	0.86	41324
karto.wav	1	24000	2	21480	0.895	43004
kartono.wav	1	24000	2	25920	1.08	51884
kasedo.wav	1	24000	2	25800	1.075	51644
kaserolo.wav	1	24000	2	27720	1.155	55484
kaskedo.wav	1	24000	2	27240	1.135	54524
kaso.wav	1	24000	2	21120	0.88	42284
kastelo.wav	1	24000	2	26280	1.095	52604
kasxi.wav	1	24000	2	22080	0.92	44204
kasxtano.wav	1	24000	2	27960	1.165	55964
katalogo.wav	1	24000	2	29040	1.21	58124
kataro.wav	1	24000	2	25680	1.07	51404
katastrofo.wav	1	24000	2	33600	1.4	67244
kategorio.wav	1	24000	2	30840	1.285	61724
kateno.wav	1	24000	2	24600	1.025	49244
kato.wav	1	24000	2	20640	0.86	41324
katoliko.wav	1	24000	2	27720	1.155	55484
kauxcxuko.wav	1	24000	2	26880	1.12	53804
kauxri.wav	1	24000	2	21120	0.88	42284
kauxzo.wav	1	24000	2	22200	0.925	44444
kaverno.wav	1	24000	2	24000	1.0	48044
kavo.wav	1	24000	2	19200	0.8	38444
kazo.wav	1	24000	2	20280	0.845	40604
ke.wav	1	24000	2	12360	0.515	24764
kejlo.wav	1	24000	2	20520	0.855	41084
kelka.wav	1	24000	2	21240	0.885	42524
kelnero.wav	1	24000	2	24000	1.0	48044
kelo.wav	1	24000	2	18360	0.765	36764
kemio.wav	1	24000	2	23040	0.96	46124
kerno.wav	1	24000	2	20280	0.845	40604
kesto.wav	1	24000	2	22440	0.935	44924
kia.wav	1	24000	2	17400	0.725	34844
kial.wav	1	24000	2	19080	0.795	38204
kiam.wav	1	24000	2	20400	0.85	40844
kie.wav	1	24000	2	16920	0.705	33884
kiel.wav	1	24000	2	19200	0.8	38444
kies.wav	1	24000	2	23880	0.995	47804
kilogramo.wav	1	24000	2	28680	1.195	57404
kilometro.wav	1	24000	2	27480	1.145	55004
kino.wav	1	24000	2	18120	0.755	36284
kio.wav	1	24000	2	17280	0.72	34604
kiom.wav	1	24000	2	19680	0.82	39404
kiom_a.wav	1	24000	2	20520	0.855	41084
kirurgio.wav	1	24000	2	27720	1.155	55484
kirurgo.wav	1	24000	2	23520	0.98	47084
kisi.wav	1	24000	2	20640	0.86	41324
kitelo.wav	1	24000	2	24840	1.035	49724
kiu.wav	1	24000	2	18240	0.76	36524
klacxi.wav	1	24000	2	21840	0.91	43724
klaki.wav	1	24000	2	21240	0.885	42524
klara.wav	1	24000	2	20040	0.835	40124
klasifiki.wav	1	24000	2	33600	1.4	67244
klasika.wav	1	24000	2	25800	1.075	51644
klaso.wav	1	24000	2	22680	0.945	45404
klavo.wav	1	24000	2	20760	0.865	41564
klera.wav	1	24000	2	19200	0.8	38444
kliento.wav	1	24000	2	28320	1.18	56684
klimatizi.wav	1	24000	2	32280	1.345	64604
klimato.wav	1	24000	2	28680	1.195	57404
klingo.wav	1	24000	2	21960	0.915	43964
klini.wav	1	24000	2	21480	0.895	43004
kliniko.wav	1	24000	2	25800	1.075	51644
klopodi.wav	1	24000	2	27000	1.125	54044
klubo.wav	1	24000	2	20400	0.85	40844
knabo.wav	1	24000	2	21720	0.905	43484
knedi.wav	1	24000	2	21840	0.91	43724
kodo.wav	1	24000	2	18480	0.77	37004
koketa.wav	1	24000	2	23880	0.995	47804
koko.wav	1	24000	2	19560	0.815	39164
kokoso.wav	1	24000	2	25920	1.08	51884
kokso.wav	1	24000	2	22320	0.93	44684
kol_umo.wav	1	24000	2	24000	1.0	48044
kolbaso.wav	1	24000	2	28200	1.175	56444
kolegio.wav	1	24000	2	27000	1.125	54044
kolego.wav	1	24000	2	22920	0.955	45884
kolekti.wav	1	24000	2	26160	1.09	52364
kolektiva.wav	1	24000	2	30000	1.25	60044
kolekto.wav	1	24000	2	25800	1.075	51644
koleri.wav	1	24000	2	23040	0.96	46124
kolizii.wav	1	24000	2	29280	1.22	58604
kolo.wav	1	24000	2	18240	0.76	36524
kolombo.wav	1	24000	2	24360	1.015	48764
kolonelo.wav	1	24000	2	26880	1.12	53804
kolonio.wav	1	24000	2	27480	1.145	55004
kolono.wav	1	24000	2	22800	0.95	45644
koloro.wav	1	24000	2	22440	0.935	44924
kolumno.wav	1	24000	2	25320	1.055	50684
komandi.wav	1	24000	2	25800	1.075	51644
kombi.wav	1	24000	2	20640	0.86	41324
kombini.wav	1	24000	2	25560	1.065	51164
komedio.wav	1	24000	2	27240	1.135	54524
komenci.wav	1	24000	2	27000	1.125	54044
komentarii.wav	1	24000	2	33840	1.41	67724
komenti.wav	1	24000	2	26640	1.11	53324
komerci.wav	1	24000	2	28560	1.19	57164
komforta.wav	1	24000	2	29280	1.22	58604
komika.wav	1	24000	2	22200	0.925	44444
komisaro.wav	1	24000	2	28680	1.195	57404
komisii.wav	1	24000	2	29280	1.22	58604
komisiono.wav	1	24000	2	33240	1.385	66524
komitato.wav	1	24000	2	31320	1.305	62684
komo.wav	1	24000	2	18960	0.79	37964
kompanio.wav	1	24000	2	30480	1.27	61004
kompari.wav	1	24000	2	27720	1.155	55484
kompati.wav	1	24000	2	29520	1.23	59084
kompensi.wav	1	24000	2	30720	1.28	61484
kompetenta.wav	1	24000	2	33600	1.4	67244
kompili.wav	1	24000	2	26640	1.11	53324
kompleksa.wav	1	24000	2	30120	1.255	60284
komplemento.wav	1	24000	2	35520	1.48	71084
kompleta.wav	1	24000	2	27120	1.13	54284
komplezi.wav	1	24000	2	28800	1.2	57644
komplezo.wav	1	24000	2	27600	1.15	55244
kompliki.wav	1	24000	2	28320	1.18	56684
komplimento.wav	1	24000	2	35520	1.48	71084
komponi.wav	1	24000	2	28320	1.18	56684
kompreni.wav	1	24000	2	28080	1.17	56204
kompromiti.wav	1	24000	2	32280	1.345	64604
komputi.wav	1	24000	2	27360	1.14	54764
komun_umo.wav	1	24000	2	28800	1.2	57644
komuna.wav	1	24000	2	22800	0.95	45644
komuniki.wav	1	24000	2	28920	1.205	57884
koncentri.wav	1	24000	2	30360	1.265	60764
koncepto.wav	1	24000	2	29400	1.225	58844
koncerni.wav	1	24000	2	28920	1.205	57884
koncerto.wav	1	24000	2	28680	1.195	57404
konciza.wav	1	24000	2	27360	1.14	54764
kondamni.wav	1	24000	2	27720	1.155	55484
kondicxo.wav	1	24000	2	24720	1.03	49484
kondolenci.wav	1	24000	2	32640	1.36	65324
konduki.wav	1	24000	2	25320	1.055	50684
konduti.wav	1	24000	2	24960	1.04	49964
konferenco.wav	1	24000	2	33120	1.38	66284
konfesi.wav	1	24000	2	29520	1.23	59084
konfidenco.wav	1	24000	2	33600	1.4	67244
konfidi.wav	1	24000	2	27240	1.135	54524
konfirmi.wav	1	24000	2	27840	1.16	55724
konfiti.wav	1	24000	2	27840	1.16	55724
konflikto.wav	1	24000	2	31320	1.305	62684
konforma.wav	1	24000	2	29040	1.21	58124
konfuzi.wav	1	24000	2	28080	1.17	56204
kongreso.wav	1	24000	2	27240	1.135	54524
koni.wav	1	24000	2	20280	0.845	40604
konjekti.wav	1	24000	2	28680	1.195	57404
konkludi.wav	1	24000	2	29400	1.225	58844
konko.wav	1	24000	2	22440	0.935	44924
konkordo.wav	1	24000	2	28200	1.175	56444
konkreta.wav	1	24000	2	26760	1.115	53564
konkuri.wav	1	24000	2	26520	1.105	53084
konkurso.wav	1	24000	2	30000	1.25	60044
konscienco.wav	1	24000	2	37200	1.55	74444
konscii.wav	1	24000	2	30000	1.25	60044
konsekvenco.wav	1	24000	2	36120	1.505	72284
konsenti.wav	1	24000	2	30720	1.28	61484
konservi.wav	1	24000	2	27600	1.15	55244
konsideri.wav	1	24000	2	30960	1.29	61964
konsili.wav	1	24000	2	27960	1.165	55964
konsilio.wav	1	24000	2	30720	1.28	61484
konsisti.wav	1	24000	2	30840	1.285	61724
konsoli.wav	1	24000	2	27600	1.15	55244
konsonanto.wav	1	24000	2	34680	1.445	69404
konstanta.wav	1	24000	2	30960	1.29	61964
konstati.wav	1	24000	2	30960	1.29	61964
konstitucio.wav	1	24000	2	37560	1.565	75164
konstrui.wav	1	24000	2	28680	1.195	57404
konsulo.wav	1	24000	2	26520	1.105	53084
konsulti.wav	1	24000	2	30000	1.25	60044
konsumi.wav	1	24000	2	27120	1.13	54284
kontakto.wav	1	24000	2	29040	1.21	58124
kontanta.wav	1	24000	2	28920	1.205	57884
kontenta.wav	1	24000	2	28560	1.19	57164
kontesti.wav	1	24000	2	30240	1.26	60524
kontinento.wav	1	24000	2	32880	1.37	65804
konto.wav	1	24000	2	22920	0.955	45884
kontrakti.wav	1	24000	2	30840	1.285	61724
kontrasto.wav	1	24000	2	30840	1.285	61724
kontraux.wav	1	24000	2	22680	0.945	45404
kontribui.wav	1	24000	2	31800	1.325	63644
kontroli.wav	1	24000	2	26880	1.12	53804
konvalo.wav	1	24000	2	25800	1.075	51644
konvena.wav	1	24000	2	25680	1.07	51404
konvencio.wav	1	24000	2	32640	1.36	65324
konversacii.wav	1	24000	2	40560	1.69	81164
konvinki.wav	1	24000	2	29520	1.23	59084
kooperativo.wav	1	24000	2	33960	1.415	67964
kopii.wav	1	24000	2	24960	1.04	49964
kopio.wav	1	24000	2	24000	1.0	48044
korbo.wav	1	24000	2	20400	0.85	40844
kordo.wav	1	24000	2	20760	0.865	41564
korekti.wav	1	24000	2	25080	1.045	50204
korespondi.wav	1	24000	2	32640	1.36	65324
koridoro.wav	1	24000	2	26520	1.105	53084
korko.wav	1	24000	2	21360	0.89	42764
korniko.wav	1	24000	2	24600	1.025	49244
korno.wav	1	24000	2	19200	0.8	38444
koro.wav	1	24000	2	17760	0.74	35564
korpo.wav	1	24000	2	21120	0.88	42284
korto.wav	1	24000	2	21960	0.915	43964
korvo.wav	1	24000	2	20160	0.84	40364
kosmo.wav	1	24000	2	24600	1.025	49244
kosti.wav	1	24000	2	24000	1.0	48044
kostumo.wav	1	24000	2	27240	1.135	54524
kotizi.wav	1	24000	2	25440	1.06	50924
koto.wav	1	24000	2	20040	0.835	40124
kotono.wav	1	24000	2	24000	1.0	48044
koverto.wav	1	24000	2	25560	1.065	51164
kovri.wav	1	24000	2	20760	0.865	41564
krabo.wav	1	24000	2	20640	0.86	41324
kracxi.wav	1	24000	2	21480	0.895	43004
krado.wav	1	24000	2	20640	0.86	41324
krajono.wav	1	24000	2	26640	1.11	53324
krampo.wav	1	24000	2	24360	1.015	48764
kranio.wav	1	24000	2	23880	0.995	47804
krano.wav	1	24000	2	20520	0.855	41084
kravato.wav	1	24000	2	28200	1.175	56444
kredi.wav	1	24000	2	20760	0.865	41564
kredito.wav	1	24000	2	25800	1.075	51644
krei.wav	1	24000	2	18000	0.75	36044
kremo.wav	1	24000	2	19920	0.83	39884
krepusko.wav	1	24000	2	29160	1.215	58364
kreski.wav	1	24000	2	25800	1.075	51644
kresto.wav	1	24000	2	23760	0.99	47564
kreto.wav	1	24000	2	20520	0.855	41084
krevi.wav	1	24000	2	19560	0.815	39164
krii.wav	1	24000	2	19680	0.82	39404
krimo.wav	1	24000	2	20520	0.855	41084
kripla.wav	1	24000	2	21840	0.91	43724
kristalo.wav	1	24000	2	29520	1.23	59084
kristo.wav	1	24000	2	23400	0.975	46844
kritiki.wav	1	24000	2	26520	1.105	53084
krizantemo.wav	1	24000	2	33120	1.38	66284
krizo.wav	1	24000	2	21240	0.885	42524
krocxi.wav	1	24000	2	22800	0.95	45644
krokodilo.wav	1	24000	2	29160	1.215	58364
krom.wav	1	24000	2	16440	0.685	32924
krono.wav	1	24000	2	20160	0.84	40364
kruco.wav	1	24000	2	22320	0.93	44684
krucxo.wav	1	24000	2	20760	0.865	41564
kruda.wav	1	24000	2	20640	0.86	41324
kruela.wav	1	24000	2	24480	1.02	49004
kruro.wav	1	24000	2	19320	0.805	38684
krusto.wav	1	24000	2	23400	0.975	46844
kruta.wav	1	24000	2	20880	0.87	41804
kubo.wav	1	24000	2	18840	0.785	37724
kubuto.wav	1	24000	2	25200	1.05	50444
kudri.wav	1	24000	2	21120	0.88	42284
kuglo.wav	1	24000	2	20640	0.86	41324
kuiri.wav	1	24000	2	23040	0.96	46124
kuko.wav	1	24000	2	18720	0.78	37484
kukolo.wav	1	24000	2	24360	1.015	48764
kukumo.wav	1	24000	2	25080	1.045	50204
kukurbo.wav	1	24000	2	25200	1.05	50444
kulero.wav	1	24000	2	23880	0.995	47804
kulpa.wav	1	24000	2	21960	0.915	43964
kulto.wav	1	24000	2	22200	0.925	44444
kulturi.wav	1	24000	2	25800	1.075	51644
kun.wav	1	24000	2	15960	0.665	31964
kuniklo.wav	1	24000	2	24600	1.025	49244
kupono.wav	1	24000	2	24240	1.01	48524
kupro.wav	1	24000	2	19920	0.83	39884
kuraci.wav	1	24000	2	26880	1.12	53804
kuragxa.wav	1	24000	2	25560	1.065	51164
kurbo.wav	1	24000	2	20520	0.855	41084
kurento.wav	1	24000	2	24960	1.04	49964
kuri.wav	1	24000	2	19080	0.795	38204
kurioza.wav	1	24000	2	27360	1.14	54764
kurso.wav	1	24000	2	22800	0.95	45644
kurteno.wav	1	24000	2	25560	1.065	51164
kuseno.wav	1	24000	2	24720	1.03	49484
kusxi.wav	1	24000	2	20640	0.86	41324
kutimo.wav	1	24000	2	24720	1.03	49484
kuvo.wav	1	24000	2	18960	0.79	37964
kuzo.wav	1	24000	2	20040	0.835	40124
kvadrato.wav	1	24000	2	28200	1.175	56444
kvalito.wav	1	24000	2	26160	1.09	52364
kvankam.wav	1	24000	2	26280	1.095	52604
kvanto.wav	1	24000	2	24840	1.035	49724
kvar.wav	1	24000	2	15480	0.645	31004
kvartalo.wav	1	24000	2	29400	1.225	58844
kvazaux.wav	1	24000	2	23520	0.98	47084
kvereli.wav	1	24000	2	26040	1.085	52124
kverko.wav	1	24000	2	22440	0.935	44924
kvieta.wav	1	24000	2	24720	1.03	49484
kvin.wav	1	24000	2	17520	0.73	35084
kvitanci.wav	1	24000	2	31080	1.295	62204
la.wav	1	24000	2	11880	0.495	23804
laboratorio.wav	1	24000	2	33720	1.405	67484
labori.wav	1	24000	2	24480	1.02	49004
laca.wav	1	24000	2	21360	0.89	42764
lacerto.wav	1	24000	2	27960	1.165	55964
lacxo.wav	1	24000	2	19680	0.82	39404
lado.wav	1	24000	2	18000	0.75	36044
lago.wav	1	24000	2	18240	0.76	36524
lako.wav	1	24000	2	19080	0.795	38204
lakto.wav	1	24000	2	21960	0.915	43964
lama.wav	1	24000	2	18600	0.775	37244
lameno.wav	1	24000	2	23520	0.98	47084
lampo.wav	1	24000	2	22080	0.92	44204
lanco.wav	1	24000	2	22200	0.925	44444
lancxi.wav	1	24000	2	23760	0.99	47564
lando.wav	1	24000	2	20160	0.84	40364
lango.wav	1	24000	2	20280	0.845	40604
lano.wav	1	24000	2	18240	0.76	36524
lanterno.wav	1	24000	2	26160	1.09	52364
lapo.wav	1	24000	2	19080	0.795	38204
lardo.wav	1	24000	2	20280	0.845	40604
largxa.wav	1	24000	2	21120	0.88	42284
larmo.wav	1	24000	2	20040	0.835	40124
larvo.wav	1	24000	2	19680	0.82	39404
lasi.wav	1	24000	2	19320	0.805	38684
lasta.wav	1	24000	2	22560	0.94	45164
latino.wav	1	24000	2	21840	0.91	43724
latitudo.wav	1	24000	2	27960	1.165	55964
latuno.wav	1	24000	2	21840	0.91	43724
laux.wav	1	24000	2	14280	0.595	28604
lauxbo.wav	1	24000	2	21360	0.89	42764
lauxdi.wav	1	24000	2	22320	0.93	44684
lauxta.wav	1	24000	2	22800	0.95	45644
lavi.wav	1	24000	2	16440	0.685	32924
leciono.wav	1	24000	2	29760	1.24	59564
ledo.wav	1	24000	2	17280	0.72	34604
legendo.wav	1	24000	2	23160	0.965	46364
legi.wav	1	24000	2	18480	0.77	37004
legomo.wav	1	24000	2	23760	0.99	47564
legxo.wav	1	24000	2	18360	0.765	36764
lekcio.wav	1	24000	2	26880	1.12	53804
leki.wav	1	24000	2	19080	0.795	38204
leono.wav	1	24000	2	21360	0.89	42764
leporo.wav	1	24000	2	23040	0.96	46124
lerni.wav	1	24000	2	21000	0.875	42044
lerta.wav	1	24000	2	21000	0.875	42044
lesivo.wav	1	24000	2	25200	1.05	50444
letero.wav	1	24000	2	23040	0.96	46124
leuxtenanto.wav	1	24000	2	33840	1.41	67724
levi.wav	1	24000	2	17400	0.725	34844
li.wav	1	24000	2	12720	0.53	25484
libera.wav	1	24000	2	22440	0.935	44924
liberala.wav	1	24000	2	27240	1.135	54524
libro.wav	1	24000	2	19080	0.795	38204
licenco.wav	1	24000	2	28080	1.17	56204
liceo.wav	1	24000	2	22800	0.95	45644
lifto.wav	1	24000	2	22080	0.92	44204
ligi.wav	1	24000	2	18720	0.78	37484
ligno.wav	1	24000	2	19440	0.81	38924
ligo.wav	1	24000	2	17760	0.74	35564
likvo.wav	1	24000	2	19440	0.81	38924
lilio.wav	1	24000	2	22200	0.925	44444
limako.wav	1	24000	2	25320	1.055	50684
limo.wav	1	24000	2	18000	0.75	36044
lingvistiko.wav	1	24000	2	34320	1.43	68684
lingvo.wav	1	24000	2	20160	0.84	40364
linio.wav	1	24000	2	22080	0.92	44204
lino.wav	1	24000	2	17040	0.71	34124
lipo.wav	1	24000	2	17640	0.735	35324
listo.wav	1	24000	2	20880	0.87	41804
literaturo.wav	1	24000	2	30480	1.27	61004
litero.wav	1	24000	2	22800	0.95	45644
lito.wav	1	24000	2	18120	0.755	36284
litro.wav	1	24000	2	18360	0.765	36764
liveri.wav	1	24000	2	23040	0.96	46124
logi.wav	1	24000	2	18840	0.785	37724
logiko.wav	1	24000	2	22200	0.925	44444
logxi.wav	1	24000	2	19680	0.82	39404
lojala.wav	1	24000	2	22920	0.955	45884
loko.wav	1	24000	2	18720	0.78	37484
lokomotivo.wav	1	24000	2	31320	1.305	62684
longa.wav	1	24000	2	20160	0.84	40364
longitudo.wav	1	24000	2	29040	1.21	58124
loto.wav	1	24000	2	19200	0.8	38444
lotuso.wav	1	24000	2	23280	0.97	46604
lubriki.wav	1	24000	2	24360	1.015	48764
ludi.wav	1	24000	2	18480	0.77	37004
lui.wav	1	24000	2	17160	0.715	34364
luko.wav	1	24000	2	17640	0.735	35324
lukso.wav	1	24000	2	20400	0.85	40844
lukti.wav	1	24000	2	20880	0.87	41804
luli.wav	1	24000	2	18240	0.76	36524
lumbo.wav	1	24000	2	20640	0.86	41324
lumi.wav	1	24000	2	18000	0.75	36044
lundo.wav	1	24000	2	18960	0.79	37964
luno.wav	1	24000	2	17040	0.71	34124
lupeo.wav	1	24000	2	20400	0.85	40844
lupo.wav	1	24000	2	17640	0.735	35324
macxi.wav	1	24000	2	18960	0.79	37964
magazeno.wav	1	24000	2	28200	1.175	56444
magio.wav	1	24000	2	20760	0.865	41564
magneto.wav	1	24000	2	23760	0.99	47564
magnetofono.wav	1	24000	2	35760	1.49	71564
maizo.wav	1	24000	2	22560	0.94	45164
majesta.wav	1	24000	2	24720	1.03	49484
majo.wav	1	24000	2	18000	0.75	36044
majonezo.wav	1	24000	2	26280	1.095	52604
majstro.wav	1	24000	2	23040	0.96	46124
majusklo.wav	1	24000	2	27120	1.13	54284
maksimumo.wav	1	24000	2	29400	1.225	58844
makulo.wav	1	24000	2	22680	0.945	45404
mal.wav	1	24000	2	13320	0.555	26684
mal_varm_umo.wav	1	24000	2	31320	1.305	62684
maleolo.wav	1	24000	2	24600	1.025	49244
malgraux.wav	1	24000	2	21240	0.885	42524
malica.wav	1	24000	2	24240	1.01	48524
malvo.wav	1	24000	2	20160	0.84	40364
mamo.wav	1	24000	2	18240	0.76	36524
mandato.wav	1	24000	2	25440	1.06	50924
mangxi.wav	1	24000	2	22680	0.945	45404
maniero.wav	1	24000	2	24960	1.04	49964
manifestacio.wav	1	24000	2	44400	1.85	88844
maniko.wav	1	24000	2	21960	0.915	43964
manio.wav	1	24000	2	21360	0.89	42764
manipuli.wav	1	24000	2	27000	1.125	54044
manki.wav	1	24000	2	22920	0.955	45884
mano.wav	1	24000	2	18000	0.75	36044
manovri.wav	1	24000	2	23760	0.99	47564
mantelo.wav	1	24000	2	24960	1.04	49964
manuskripto.wav	1	24000	2	34200	1.425	68444
mapo.wav	1	24000	2	18840	0.785	37724
marcxo.wav	1	24000	2	21360	0.89	42764
mardo.wav	1	24000	2	20040	0.835	40124
marko.wav	1	24000	2	20640	0.86	41324
marmelado.wav	1	24000	2	28920	1.205	57884
maro.wav	1	24000	2	17040	0.71	34124
marsxi.wav	1	24000	2	22680	0.945	45404
martelo.wav	1	24000	2	24480	1.02	49004
marto.wav	1	24000	2	21240	0.885	42524
masagxo.wav	1	24000	2	26880	1.12	53804
masko.wav	1	24000	2	22920	0.955	45884
maso.wav	1	24000	2	19800	0.825	39644
masoni.wav	1	24000	2	26640	1.11	53324
masto.wav	1	24000	2	22080	0.92	44204
mastr_umi.wav	1	24000	2	27720	1.155	55484
mastro.wav	1	24000	2	23040	0.96	46124
masxino.wav	1	24000	2	22560	0.94	45164
matcxo.wav	1	24000	2	22560	0.94	45164
matematiko.wav	1	24000	2	31560	1.315	63164
mateno.wav	1	24000	2	24120	1.005	48284
materialo.wav	1	24000	2	30120	1.255	60284
materio.wav	1	24000	2	25080	1.045	50204
mato.wav	1	24000	2	19320	0.805	38684
matraco.wav	1	24000	2	26640	1.11	53324
matura.wav	1	24000	2	22080	0.92	44204
meblo.wav	1	24000	2	19200	0.8	38444
medicino.wav	1	24000	2	29040	1.21	58124
medikamento.wav	1	24000	2	34680	1.445	69404
medio.wav	1	24000	2	21720	0.905	43484
mediteraneo.wav	1	24000	2	33840	1.41	67724
mediti.wav	1	24000	2	23760	0.99	47564
mehxaniko.wav	1	24000	2	27840	1.16	55724
mehxanismo.wav	1	24000	2	32040	1.335	64124
mejlo.wav	1	24000	2	19680	0.82	39404
mekaniko.wav	1	24000	2	28200	1.175	56444
mekanismo.wav	1	24000	2	31200	1.3	62444
melki.wav	1	24000	2	21840	0.91	43724
melodio.wav	1	24000	2	26640	1.11	53324
melono.wav	1	24000	2	22800	0.95	45644
mem.wav	1	24000	2	15120	0.63	30284
membro.wav	1	24000	2	20640	0.86	41324
memori.wav	1	24000	2	23640	0.985	47324
mencii.wav	1	24000	2	26160	1.09	52364
mendi.wav	1	24000	2	20400	0.85	40844
menso.wav	1	24000	2	22200	0.925	44444
mensogi.wav	1	24000	2	27240	1.135	54524
mentono.wav	1	24000	2	25800	1.075	51644
menuo.wav	1	24000	2	22560	0.94	45164
meriti.wav	1	24000	2	22800	0.95	45644
merkato.wav	1	24000	2	26520	1.105	53084
merkredo.wav	1	24000	2	24720	1.03	49484
mesagxo.wav	1	24000	2	26400	1.1	52844
metalo.wav	1	24000	2	25200	1.05	50444
metalurgio.wav	1	24000	2	32880	1.37	65804
meti.wav	1	24000	2	18720	0.78	37484
metio.wav	1	24000	2	22320	0.93	44684
metodo.wav	1	24000	2	24360	1.015	48764
metro.wav	1	24000	2	18600	0.775	37244
mevo.wav	1	24000	2	17400	0.725	34844
mezo.wav	1	24000	2	18480	0.77	37004
mezuri.wav	1	24000	2	24240	1.01	48524
mi.wav	1	24000	2	11520	0.48	23084
miauxi.wav	1	24000	2	21000	0.875	42044
mielo.wav	1	24000	2	21600	0.9	43244
mieno.wav	1	24000	2	21600	0.9	43244
migri.wav	1	24000	2	18960	0.79	37964
mikrofono.wav	1	24000	2	29400	1.225	58844
miksi.wav	1	24000	2	21120	0.88	42284
mil.wav	1	24000	2	13200	0.55	26444
milda.wav	1	24000	2	19200	0.8	38444
miliardo.wav	1	24000	2	28440	1.185	56924
milimetro.wav	1	24000	2	26520	1.105	53084
miliono.wav	1	24000	2	26160	1.09	52364
militi.wav	1	24000	2	23040	0.96	46124
minaci.wav	1	24000	2	25320	1.055	50684
mineralo.wav	1	24000	2	26520	1.105	53084
minimumo.wav	1	24000	2	26640	1.11	53324
ministerio.wav	1	24000	2	31920	1.33	63884
ministro.wav	1	24000	2	25680	1.07	51404
mino.wav	1	24000	2	16800	0.7	33644
minus.wav	1	24000	2	22920	0.955	45884
minusklo.wav	1	24000	2	27360	1.14	54764
minuto.wav	1	24000	2	22920	0.955	45884
miopa.wav	1	24000	2	23160	0.965	46364
mir_inda.wav	1	24000	2	22080	0.92	44204
miraklo.wav	1	24000	2	24000	1.0	48044
miri.wav	1	24000	2	16320	0.68	32684
mirtelo.wav	1	24000	2	24480	1.02	49004
mis.wav	1	24000	2	17040	0.71	34124
mistero.wav	1	24000	2	24360	1.015	48764
mistifiki.wav	1	24000	2	32520	1.355	65084
mizero.wav	1	24000	2	21960	0.915	43964
modelo.wav	1	24000	2	21240	0.885	42524
modera.wav	1	24000	2	20400	0.85	40844
moderna.wav	1	24000	2	23520	0.98	47084
modesta.wav	1	24000	2	24360	1.015	48764
modifi.wav	1	24000	2	22320	0.93	44684
modo.wav	1	24000	2	17400	0.725	34844
moki.wav	1	24000	2	19680	0.82	39404
mola.wav	1	24000	2	17280	0.72	34604
molekulo.wav	1	24000	2	27120	1.13	54284
momento.wav	1	24000	2	24960	1.04	49964
monato.wav	1	24000	2	23640	0.985	47324
mondo.wav	1	24000	2	19560	0.815	39164
mono.wav	1	24000	2	17640	0.735	35324
monopolo.wav	1	24000	2	26280	1.095	52604
monstro.wav	1	24000	2	22440	0.935	44924
monto.wav	1	24000	2	21840	0.91	43724
montri.wav	1	24000	2	20760	0.865	41564
monumento.wav	1	24000	2	29760	1.24	59564
moralo.wav	1	24000	2	21360	0.89	42764
mordi.wav	1	24000	2	20640	0.86	41324
morgaux.wav	1	24000	2	18840	0.785	37724
moro.wav	1	24000	2	16680	0.695	33404
morti.wav	1	24000	2	21240	0.885	42524
moskito.wav	1	24000	2	26760	1.115	53564
mosxto.wav	1	24000	2	21960	0.915	43964
motivo.wav	1	24000	2	22080	0.92	44204
motoro.wav	1	24000	2	22320	0.93	44684
movi.wav	1	24000	2	17520	0.73	35084
mozaiko.wav	1	24000	2	26400	1.1	52844
mueli.wav	1	24000	2	22560	0.94	45164
mugxi.wav	1	24000	2	18360	0.765	36764
multa.wav	1	24000	2	19920	0.83	39884
multipliki.wav	1	24000	2	31440	1.31	62924
munti.wav	1	24000	2	21360	0.89	42764
murmuri.wav	1	24000	2	22440	0.935	44924
muro.wav	1	24000	2	15600	0.65	31244
